0.176719,0.176713,0.044687,0.035878,0.108857,0.035865,0.029614,0.308556,0.044705,0.038406
0.071778,0.071783,0.007645,0.005730,0.767939,0.006384,0.005674,0.049165,0.007648,0.006254
0.272531,0.272545,0.025138,0.017566,0.242941,0.021959,0.016495,0.084785,0.025151,0.020888
0.072201,0.072200,0.107862,0.111083,0.065030,0.080065,0.070300,0.062373,0.107803,0.251081
0.072201,0.072200,0.107862,0.111083,0.065030,0.080065,0.070300,0.062373,0.107803,0.251081
0.011846,0.011845,0.176708,0.143065,0.005038,0.148805,0.004695,0.005348,0.176250,0.316401
0.014311,0.014310,0.188970,0.171974,0.007395,0.228034,0.007761,0.007260,0.188943,0.171042
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.024968,0.024967,0.202782,0.275769,0.012384,0.045504,0.013220,0.011151,0.202413,0.186841
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.015811,0.015811,0.174255,0.162776,0.009095,0.240748,0.007110,0.008811,0.173881,0.191702
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.178944,0.178943,0.054335,0.041421,0.201681,0.043939,0.069861,0.129734,0.054363,0.046779
0.271085,0.271099,0.018498,0.011798,0.234540,0.012358,0.009127,0.137818,0.018514,0.015163
0.021359,0.021359,0.148604,0.278910,0.017574,0.079918,0.018049,0.017195,0.148412,0.248619
0.077725,0.077723,0.061958,0.040362,0.044046,0.533413,0.017943,0.031894,0.061962,0.052975
0.033062,0.033062,0.087357,0.043393,0.021554,0.586541,0.017221,0.020569,0.087482,0.069758
0.273079,0.273065,0.030493,0.020603,0.091914,0.022958,0.102739,0.126144,0.030513,0.028492
0.009288,0.009288,0.207018,0.219168,0.004898,0.062769,0.004583,0.004534,0.206539,0.271914
0.412511,0.412516,0.017678,0.009223,0.084861,0.008659,0.003319,0.018511,0.017696,0.015027
0.101784,0.101784,0.097091,0.081991,0.087434,0.082733,0.156474,0.104389,0.097130,0.089190
0.259693,0.259692,0.056742,0.032697,0.134546,0.044887,0.034117,0.069294,0.056789,0.051542
0.021017,0.021017,0.180538,0.310168,0.016586,0.082741,0.016141,0.016923,0.180295,0.154573
0.016270,0.016270,0.138073,0.478770,0.010148,0.049105,0.007272,0.008974,0.137751,0.137367
0.029270,0.029269,0.154622,0.379052,0.026845,0.086010,0.025580,0.027671,0.154368,0.087313
0.146857,0.146858,0.092991,0.077014,0.115809,0.069082,0.048519,0.135577,0.093016,0.074275
0.016817,0.016817,0.202671,0.263499,0.013064,0.076214,0.013132,0.012735,0.202312,0.182740
0.193654,0.193646,0.098099,0.080997,0.077615,0.073475,0.048999,0.063458,0.098144,0.071914
0.103725,0.103724,0.124459,0.103300,0.061266,0.134886,0.036139,0.054374,0.124445,0.153683
0.307389,0.307390,0.058442,0.035734,0.085133,0.033450,0.040967,0.035448,0.058487,0.037560
0.112738,0.112750,0.004794,0.002841,0.700892,0.003721,0.002830,0.051241,0.004799,0.003393
0.089044,0.089055,0.015004,0.010862,0.645555,0.016878,0.011978,0.093596,0.015010,0.013017
0.014023,0.014023,0.225213,0.264673,0.011329,0.076370,0.011444,0.010820,0.224769,0.147335
0.329068,0.329068,0.042749,0.021567,0.112397,0.034005,0.013264,0.038989,0.042785,0.036108
0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.999988,0.000001,0.000002,0.000001
0.027012,0.027012,0.242516,0.208252,0.012119,0.056508,0.013485,0.010189,0.242266,0.160640
0.025892,0.025891,0.209179,0.255183,0.014319,0.111704,0.013733,0.012902,0.208841,0.122358
0.023450,0.023449,0.135922,0.068351,0.011123,0.460400,0.009166,0.008560,0.135861,0.123717
0.348188,0.348216,0.012437,0.007199,0.149636,0.009041,0.006493,0.095729,0.012447,0.010614
0.073341,0.073338,0.207006,0.176153,0.025454,0.063976,0.020364,0.019554,0.206913,0.133900
0.010420,0.010419,0.114873,0.053368,0.005565,0.034629,0.004514,0.004990,0.115175,0.646047
0.012642,0.012641,0.015059,0.012292,0.009321,0.010814,0.890160,0.009730,0.015063,0.012278
0.170821,0.170813,0.168305,0.081889,0.045319,0.060437,0.021034,0.028458,0.168919,0.084005
0.016470,0.016469,0.153985,0.079814,0.006878,0.421039,0.005355,0.006172,0.153843,0.139974
0.038421,0.038420,0.194138,0.223169,0.025642,0.097865,0.031007,0.026699,0.194060,0.130579
0.016252,0.016252,0.202040,0.337262,0.011278,0.055545,0.010421,0.009825,0.201643,0.139481
0.086471,0.086470,0.188370,0.104360,0.044454,0.089447,0.027600,0.034958,0.188708,0.149162
0.019715,0.019714,0.186081,0.373098,0.011961,0.083276,0.018693,0.010719,0.185784,0.090959
0.157265,0.157272,0.088357,0.062518,0.177676,0.061195,0.027544,0.103360,0.088360,0.076452
0.009602,0.009602,0.157749,0.486459,0.004934,0.087110,0.005623,0.004021,0.157381,0.077519
0.009445,0.009445,0.212651,0.359532,0.004076,0.080690,0.003272,0.003469,0.212327,0.105092
0.266876,0.266868,0.063355,0.036244,0.095483,0.044232,0.022107,0.093333,0.063409,0.048092
0.071318,0.071319,0.031328,0.016354,0.048966,0.272459,0.007904,0.420078,0.031333,0.028942
0.109492,0.109490,0.131623,0.086517,0.066282,0.104918,0.051877,0.082779,0.131743,0.125279
0.037772,0.037772,0.200462,0.188935,0.031515,0.124933,0.031519,0.026798,0.200349,0.119945
0.043392,0.043390,0.217315,0.162082,0.023037,0.075879,0.017256,0.024263,0.217258,0.176128
0.020810,0.020809,0.186198,0.377879,0.010677,0.047459,0.010640,0.009160,0.185874,0.130493
0.112956,0.112958,0.017272,0.013522,0.098621,0.015080,0.013585,0.584178,0.017280,0.014549
0.104172,0.104172,0.109803,0.092576,0.093693,0.107633,0.089577,0.086742,0.109829,0.101802
0.142170,0.142169,0.094455,0.066480,0.092376,0.071015,0.123192,0.097904,0.094515,0.075724
0.240630,0.240642,0.050696,0.036376,0.229274,0.032485,0.019903,0.065734,0.050717,0.033542
0.024605,0.024604,0.288400,0.097871,0.010905,0.048265,0.009344,0.008948,0.289244,0.197814
0.015886,0.015886,0.222572,0.368913,0.007364,0.040155,0.007287,0.006327,0.222183,0.093428
0.073216,0.073219,0.019913,0.013440,0.662712,0.016764,0.013062,0.092272,0.019924,0.015477
0.163532,0.163532,0.092362,0.077553,0.109270,0.076498,0.054913,0.091541,0.092381,0.078418
0.150817,0.150815,0.097836,0.070477,0.089098,0.064225,0.112318,0.086975,0.097909,0.079530
0.275416,0.275445,0.015689,0.010423,0.294668,0.011654,0.007278,0.081139,0.015699,0.012590
0.268938,0.268954,0.051092,0.035814,0.156376,0.055099,0.020793,0.055668,0.051106,0.036160
0.314303,0.314324,0.026942,0.018858,0.161160,0.017267,0.010957,0.088976,0.026956,0.020258
0.288608,0.288588,0.054651,0.031448,0.075004,0.035898,0.082541,0.050738,0.054694,0.037829
0.055168,0.055168,0.078167,0.057398,0.046593,0.056483,0.476283,0.041551,0.078203,0.054987
0.047592,0.047591,0.137323,0.087581,0.020842,0.350070,0.008937,0.015859,0.137248,0.146958
0.259406,0.259408,0.051654,0.034255,0.130723,0.032508,0.083496,0.058060,0.051696,0.038795
0.010529,0.010529,0.162553,0.493342,0.007050,0.045145,0.005898,0.006172,0.162118,0.096663
0.034247,0.034247,0.190508,0.249029,0.023035,0.074260,0.027334,0.020821,0.190412,0.156106
0.024573,0.024572,0.186887,0.348179,0.015457,0.062811,0.016882,0.014767,0.186584,0.119287
0.016769,0.016768,0.208361,0.187070,0.008672,0.047924,0.012345,0.008622,0.207975,0.285495
0.036784,0.036784,0.189683,0.183583,0.023555,0.080218,0.042086,0.020243,0.189661,0.197403
0.017159,0.017159,0.126061,0.491441,0.011066,0.054189,0.011306,0.011168,0.125841,0.134610
0.024699,0.024698,0.143765,0.394643,0.016526,0.055955,0.014226,0.016721,0.143485,0.165282
0.303064,0.303072,0.041338,0.027688,0.154070,0.027094,0.022777,0.047689,0.041368,0.031839
0.029056,0.029055,0.099374,0.044869,0.015111,0.559700,0.024800,0.013752,0.099397,0.084885
0.007496,0.007496,0.197625,0.307840,0.005162,0.121334,0.012453,0.004906,0.197229,0.138458
0.006252,0.006252,0.093872,0.690372,0.004141,0.049998,0.003924,0.004023,0.093733,0.047431
0.329028,0.329029,0.042553,0.025071,0.105997,0.028766,0.017020,0.048200,0.042586,0.031749
0.020067,0.020067,0.116297,0.049375,0.010902,0.548386,0.006834,0.009297,0.116372,0.102404
0.012017,0.012016,0.153594,0.048742,0.004444,0.477434,0.003019,0.003820,0.153606,0.131308
0.024259,0.024257,0.220728,0.242491,0.009710,0.049173,0.007838,0.008597,0.220401,0.192546
0.013247,0.013247,0.157375,0.480746,0.007366,0.043581,0.006558,0.006981,0.157051,0.113848
0.035851,0.035850,0.245883,0.110058,0.019589,0.066281,0.018384,0.016981,0.246005,0.205118
0.029362,0.029362,0.203400,0.171644,0.023194,0.096401,0.027368,0.022543,0.203131,0.193596
0.015570,0.015569,0.256121,0.105956,0.007299,0.143401,0.012131,0.007685,0.255986,0.180282
0.010155,0.010155,0.146081,0.567304,0.006356,0.035145,0.004815,0.004797,0.145650,0.069542
0.044470,0.044469,0.209244,0.139169,0.026502,0.103822,0.022212,0.020271,0.209130,0.180712
0.025509,0.025508,0.233122,0.185323,0.017321,0.081607,0.017556,0.016496,0.232776,0.164783
0.017517,0.017517,0.200124,0.281215,0.013852,0.073829,0.016374,0.013485,0.199650,0.166437
0.005565,0.005565,0.106704,0.640751,0.004377,0.030853,0.004584,0.004436,0.106324,0.090842
0.023247,0.023247,0.181602,0.261435,0.016917,0.070264,0.016219,0.016191,0.181300,0.209579
0.009484,0.009484,0.128066,0.525604,0.007862,0.048215,0.006339,0.008828,0.127632,0.128485
0.004185,0.004185,0.104332,0.707118,0.002347,0.019195,0.001967,0.002081,0.104042,0.050549
