0.035865,0.029614,0.176711,0.108857,0.176721,0.044679,0.035878,0.044714,0.308556,0.038406
0.006384,0.005674,0.071785,0.767939,0.071776,0.007644,0.005730,0.007649,0.049165,0.006254
0.021959,0.016495,0.272548,0.242941,0.272528,0.025131,0.017566,0.025158,0.084785,0.020888
0.080065,0.070300,0.072200,0.065030,0.072201,0.107892,0.111083,0.107774,0.062373,0.251082
0.080065,0.070300,0.072200,0.065030,0.072201,0.107892,0.111083,0.107774,0.062373,0.251082
0.148805,0.004695,0.011845,0.005038,0.011846,0.176932,0.143065,0.176025,0.005348,0.316401
0.228034,0.007761,0.014310,0.007395,0.014311,0.188983,0.171974,0.188930,0.007260,0.171042
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.045504,0.013220,0.024967,0.012384,0.024968,0.202963,0.275768,0.202232,0.011151,0.186841
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.240748,0.007110,0.015811,0.009095,0.015811,0.174438,0.162776,0.173698,0.008811,0.191702
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.043939,0.069861,0.178942,0.201681,0.178944,0.054322,0.041421,0.054377,0.129734,0.046779
0.012358,0.009127,0.271103,0.234540,0.271081,0.018490,0.011798,0.018522,0.137818,0.015163
0.079918,0.018049,0.021359,0.017574,0.021359,0.148698,0.278911,0.148318,0.017195,0.248619
0.533413,0.017943,0.077722,0.044046,0.077726,0.061955,0.040362,0.061964,0.031894,0.052975
0.586541,0.017221,0.033062,0.021554,0.033063,0.087296,0.043393,0.087544,0.020569,0.069758
0.022958,0.102739,0.273061,0.091914,0.273083,0.030484,0.020603,0.030523,0.126144,0.028492
0.062769,0.004583,0.009288,0.004898,0.009289,0.207252,0.219168,0.206305,0.004534,0.271915
0.008659,0.003319,0.412517,0.084861,0.412510,0.017669,0.009223,0.017705,0.018511,0.015027
0.082733,0.156474,0.101784,0.087434,0.101784,0.097072,0.081991,0.097150,0.104389,0.089190
0.044887,0.034117,0.259692,0.134546,0.259693,0.056719,0.032697,0.056813,0.069294,0.051542
0.082741,0.016141,0.021017,0.016586,0.021017,0.180657,0.310168,0.180177,0.016923,0.154573
0.049105,0.007272,0.016270,0.010148,0.016270,0.138230,0.478770,0.137594,0.008974,0.137367
0.086011,0.025580,0.029269,0.026845,0.029270,0.154747,0.379051,0.154243,0.027671,0.087314
0.069082,0.048519,0.146858,0.115809,0.146857,0.092979,0.077014,0.093028,0.135577,0.074275
0.076214,0.013132,0.016817,0.013064,0.016817,0.202846,0.263499,0.202137,0.012735,0.182740
0.073475,0.048999,0.193644,0.077615,0.193656,0.098076,0.080997,0.098166,0.063458,0.071914
0.134886,0.036139,0.103723,0.061266,0.103725,0.124466,0.103300,0.124438,0.054374,0.153683
0.033450,0.040967,0.307390,0.085133,0.307389,0.058420,0.035734,0.058510,0.035448,0.037560
0.003721,0.002830,0.112754,0.700892,0.112735,0.004792,0.002841,0.004801,0.051241,0.003393
0.016878,0.011978,0.089057,0.645555,0.089041,0.015001,0.010862,0.015013,0.093596,0.013017
0.076370,0.011444,0.014023,0.011329,0.014024,0.225432,0.264672,0.224552,0.010820,0.147335
