0.035878,0.044817,0.035865,0.176719,0.044573,0.029614,0.308556,0.108857,0.038406,0.176714
0.005730,0.007666,0.006384,0.071779,0.007626,0.005674,0.049165,0.767939,0.006254,0.071782
0.017566,0.025238,0.021959,0.272534,0.025049,0.016495,0.084785,0.242942,0.020888,0.272543
0.111079,0.107416,0.080065,0.072200,0.108245,0.070300,0.062373,0.065030,0.251091,0.072200
0.111079,0.107416,0.080065,0.072200,0.108245,0.070300,0.062373,0.065030,0.251091,0.072200
0.143071,0.173268,0.148804,0.011845,0.179625,0.004695,0.005347,0.005038,0.316461,0.011845
0.171983,0.188763,0.228035,0.014311,0.189134,0.007761,0.007261,0.007395,0.171046,0.014311
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.275768,0.200025,0.045504,0.024968,0.205156,0.013220,0.011151,0.012384,0.186854,0.024968
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.162786,0.171453,0.240753,0.015811,0.176643,0.007110,0.008811,0.009095,0.191726,0.015811
0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.041421,0.054540,0.043939,0.178944,0.054155,0.069862,0.129735,0.201681,0.046779,0.178944
0.011798,0.018616,0.012358,0.271088,0.018395,0.009127,0.137818,0.234540,0.015163,0.271097
0.278910,0.147171,0.079918,0.021359,0.149836,0.018049,0.017195,0.017574,0.248630,0.021359
0.040363,0.061982,0.533415,0.077726,0.061926,0.017943,0.031894,0.044047,0.052978,0.077725
0.043394,0.088291,0.586537,0.033062,0.086556,0.017221,0.020569,0.021554,0.069754,0.033062
0.020604,0.030641,0.022958,0.273077,0.030363,0.102739,0.126144,0.091914,0.028492,0.273068
0.219173,0.203441,0.062770,0.009288,0.210086,0.004583,0.004534,0.004898,0.271939,0.009288
0.009224,0.017811,0.008658,0.412513,0.017559,0.003319,0.018511,0.084861,0.015027,0.412516
0.081991,0.097386,0.082733,0.101784,0.096837,0.156474,0.104389,0.087434,0.089189,0.101784
0.032698,0.057091,0.044888,0.259694,0.056436,0.034117,0.069294,0.134547,0.051542,0.259694
0.310162,0.178733,0.082742,0.021018,0.182099,0.016141,0.016924,0.016587,0.154578,0.021017
0.478764,0.135680,0.049104,0.016270,0.140141,0.007271,0.008974,0.010148,0.137378,0.016270
0.379052,0.152727,0.086010,0.029270,0.156260,0.025580,0.027671,0.026845,0.087317,0.029269
0.077015,0.093173,0.069083,0.146858,0.092829,0.048520,0.135578,0.115810,0.074275,0.146859
0.263492,0.200008,0.076213,0.016817,0.204977,0.013132,0.012735,0.013064,0.182746,0.016817
0.080999,0.098434,0.073475,0.193653,0.097803,0.048999,0.063459,0.077616,0.071914,0.193648
0.103302,0.124346,0.134889,0.103726,0.124541,0.036139,0.054375,0.061267,0.153688,0.103726
0.035735,0.058776,0.033450,0.307391,0.058147,0.040968,0.035448,0.085133,0.037560,0.307392
0.002841,0.004828,0.003721,0.112740,0.004765,0.002830,0.051241,0.700893,0.003393,0.112748
0.010863,0.015050,0.016878,0.089046,0.014963,0.011978,0.093597,0.645555,0.013017,0.089053
0.264658,0.221912,0.076367,0.014023,0.228085,0.011444,0.010820,0.011329,0.147337,0.014023
0.021568,0.043012,0.034005,0.329070,0.042515,0.013264,0.038989,0.112397,0.036109,0.329070
0.000001,0.000002,0.000001,0.000002,0.000002,0.999988,0.000001,0.000001,0.000001,0.000002
0.208273,0.240635,0.056511,0.027014,0.244106,0.013486,0.010190,0.012120,0.160652,0.027013
0.255183,0.206657,0.111705,0.025892,0.211355,0.013733,0.012902,0.014319,0.122364,0.025892
0.068358,0.135434,0.460432,0.023451,0.136292,0.009167,0.008561,0.011123,0.123733,0.023450
0.007200,0.012514,0.009041,0.348193,0.012368,0.006493,0.095730,0.149636,0.010614,0.348211
0.176166,0.206294,0.063978,0.073343,0.207591,0.020365,0.019555,0.025455,0.133910,0.073341
0.053373,0.117178,0.034631,0.010421,0.112972,0.004515,0.004990,0.005566,0.645934,0.010421
0.012293,0.015089,0.010814,0.012642,0.015031,0.890162,0.009730,0.009321,0.012278,0.012641
0.081873,0.172948,0.060424,0.170788,0.164415,0.021031,0.028454,0.045312,0.083973,0.170783
0.079823,0.152896,0.421075,0.016470,0.154864,0.005355,0.006173,0.006879,0.139994,0.016470
0.223178,0.193555,0.097866,0.038421,0.194628,0.031007,0.026700,0.025643,0.130581,0.038421
0.337272,0.199080,0.055544,0.016252,0.204589,0.010421,0.009825,0.011278,0.139487,0.016252
0.104358,0.190908,0.089442,0.086468,0.186207,0.027599,0.034957,0.044453,0.149143,0.086467
0.373103,0.183867,0.083275,0.019715,0.187986,0.018693,0.010719,0.011962,0.090965,0.019715
0.062520,0.088371,0.061196,0.157269,0.088334,0.027544,0.103361,0.177678,0.076455,0.157273
0.486465,0.155005,0.087109,0.009602,0.160115,0.005623,0.004021,0.004934,0.077524,0.009602
0.359544,0.210235,0.080689,0.009445,0.214729,0.003272,0.003469,0.004077,0.105095,0.009445
0.036245,0.063758,0.044232,0.266876,0.063000,0.022107,0.093334,0.095483,0.048093,0.266871
0.016355,0.031363,0.272464,0.071318,0.031288,0.007904,0.420079,0.048966,0.028943,0.071319
0.086519,0.132521,0.104917,0.109491,0.130851,0.051877,0.082779,0.066282,0.125273,0.109490
0.188938,0.199611,0.124934,0.037773,0.201191,0.031520,0.026798,0.031515,0.119948,0.037772
0.162096,0.216872,0.075882,0.043394,0.217667,0.017257,0.024264,0.023038,0.176138,0.043393
0.377886,0.183784,0.047459,0.020810,0.188272,0.010640,0.009160,0.010677,0.130502,0.020810
0.013522,0.017332,0.015080,0.112956,0.017218,0.013585,0.584179,0.098621,0.014549,0.112958
0.092578,0.109993,0.107634,0.104172,0.109635,0.089577,0.086742,0.093693,0.101803,0.104172
