doc_id,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9
65,0.099999999957,0.100000000040,0.100000000016,0.100000000051,0.100000000032,0.100000000020,0.099999999987,0.099999999909,0.100000000048,0.099999999940
66,0.099999999802,0.100000000182,0.100000000075,0.100000000234,0.100000000144,0.100000000091,0.099999999938,0.099999999587,0.100000000223,0.099999999724
67,0.099999999903,0.100000000089,0.100000000036,0.100000000114,0.100000000070,0.100000000044,0.099999999970,0.099999999799,0.100000000109,0.099999999866
68,0.099999999843,0.100000000145,0.100000000059,0.100000000185,0.100000000114,0.100000000072,0.099999999951,0.099999999673,0.100000000177,0.099999999782
69,0.099999999908,0.100000000085,0.100000000035,0.100000000108,0.100000000067,0.100000000042,0.099999999972,0.099999999808,0.100000000103,0.099999999872
70,0.099999999997,0.100000000003,0.100000000001,0.100000000004,0.100000000003,0.100000000001,0.099999999999,0.099999999992,0.100000000003,0.099999999995
71,0.100000000101,0.099999999906,0.099999999962,0.099999999881,0.099999999926,0.099999999954,0.100000000031,0.100000000212,0.099999999886,0.100000000141
72,0.099999999894,0.100000000098,0.100000000040,0.100000000125,0.100000000078,0.100000000049,0.099999999967,0.099999999778,0.100000000119,0.099999999852
73,0.100000000185,0.099999999829,0.099999999930,0.099999999782,0.099999999865,0.099999999915,0.100000000057,0.100000000386,0.099999999792,0.100000000257
74,0.100000000112,0.099999999897,0.099999999958,0.099999999868,0.099999999918,0.099999999949,0.100000000035,0.100000000234,0.099999999874,0.100000000156
75,0.100000000136,0.099999999874,0.099999999949,0.099999999839,0.099999999901,0.099999999938,0.100000000042,0.100000000284,0.099999999847,0.100000000189
76,0.100000000167,0.099999999846,0.099999999937,0.099999999803,0.099999999878,0.099999999924,0.100000000052,0.100000000348,0.099999999812,0.100000000232
77,0.100000000106,0.099999999902,0.099999999960,0.099999999875,0.099999999923,0.099999999951,0.100000000033,0.100000000221,0.099999999880,0.100000000148
78,0.100000000159,0.099999999853,0.099999999940,0.099999999813,0.099999999884,0.099999999927,0.100000000049,0.100000000332,0.099999999821,0.100000000221
79,0.100000000133,0.099999999877,0.099999999950,0.099999999843,0.099999999903,0.099999999939,0.100000000041,0.100000000278,0.099999999850,0.100000000185
80,0.099999999881,0.100000000110,0.100000000045,0.100000000140,0.100000000087,0.100000000054,0.099999999963,0.099999999752,0.100000000134,0.099999999834
81,0.100000000099,0.099999999909,0.099999999963,0.099999999883,0.099999999928,0.099999999955,0.100000000031,0.100000000207,0.099999999889,0.100000000138
82,0.100000000220,0.099999999798,0.099999999917,0.099999999741,0.099999999840,0.099999999900,0.100000000068,0.100000000458,0.099999999753,0.100000000306
83,0.100000000202,0.099999999814,0.099999999924,0.099999999763,0.099999999853,0.099999999908,0.100000000062,0.100000000421,0.099999999773,0.100000000280
84,0.099999999888,0.100000000103,0.100000000042,0.100000000132,0.100000000081,0.100000000051,0.099999999965,0.099999999767,0.100000000126,0.099999999845
85,0.100000000135,0.099999999875,0.099999999949,0.099999999841,0.099999999901,0.099999999938,0.100000000042,0.100000000282,0.099999999848,0.100000000188
86,0.100000000190,0.099999999824,0.099999999928,0.099999999776,0.099999999861,0.099999999913,0.100000000059,0.100000000397,0.099999999786,0.100000000265
87,0.100000000150,0.099999999861,0.099999999943,0.099999999823,0.099999999890,0.099999999931,0.100000000047,0.100000000314,0.099999999831,0.100000000209
88,0.100000000174,0.099999999840,0.099999999935,0.099999999795,0.099999999873,0.099999999920,0.100000000054,0.100000000363,0.099999999804,0.100000000242
89,0.100000000110,0.099999999898,0.099999999959,0.099999999870,0.099999999919,0.099999999950,0.100000000034,0.100000000230,0.099999999876,0.100000000153
90,0.100000000123,0.099999999887,0.099999999954,0.099999999855,0.099999999910,0.099999999944,0.100000000038,0.100000000257,0.099999999861,0.100000000171
91,0.100000000175,0.099999999838,0.099999999934,0.099999999793,0.099999999872,0.099999999920,0.100000000054,0.100000000366,0.099999999803,0.100000000244
92,0.100000000184,0.099999999830,0.099999999931,0.099999999783,0.099999999865,0.099999999916,0.100000000057,0.100000000384,0.099999999793,0.100000000256
93,0.100000000100,0.099999999908,0.099999999963,0.099999999883,0.099999999927,0.099999999955,0.100000000031,0.100000000208,0.099999999888,0.100000000138
94,0.100000000137,0.099999999874,0.099999999948,0.099999999838,0.099999999900,0.099999999937,0.100000000043,0.100000000286,0.099999999846,0.100000000191
95,0.100000000163,0.099999999850,0.099999999939,0.099999999808,0.099999999881,0.099999999925,0.100000000051,0.100000000340,0.099999999816,0.100000000227
96,0.100000000211,0.099999999806,0.099999999921,0.099999999752,0.099999999846,0.099999999904,0.100000000065,0.100000000440,0.099999999763,0.100000000293
97,0.100000000140,0.099999999871,0.099999999947,0.099999999835,0.099999999898,0.099999999936,0.100000000043,0.100000000291,0.099999999843,0.100000000194
98,0.100000000188,0.099999999827,0.099999999929,0.099999999779,0.099999999863,0.099999999914,0.100000000058,0.100000000391,0.099999999789,0.100000000261
99,0.100000000224,0.099999999794,0.099999999916,0.099999999737,0.099999999837,0.099999999898,0.100000000069,0.100000000466,0.099999999749,0.100000000311
100,0.100000000197,0.099999999819,0.099999999926,0.099999999769,0.099999999856,0.099999999910,0.100000000061,0.100000000410,0.099999999779,0.100000000273
101,0.100000000094,0.099999999913,0.099999999964,0.099999999889,0.099999999931,0.099999999957,0.100000000029,0.100000000197,0.099999999894,0.100000000131
102,0.100000000106,0.099999999902,0.099999999960,0.099999999875,0.099999999923,0.099999999952,0.100000000033,0.100000000221,0.099999999881,0.100000000147
103,0.100000000225,0.099999999792,0.099999999915,0.099999999735,0.099999999835,0.099999999897,0.100000000069,0.100000000470,0.099999999747,0.100000000313
104,0.100000000123,0.099999999887,0.099999999954,0.099999999855,0.099999999910,0.099999999944,0.100000000038,0.100000000256,0.099999999862,0.100000000171
105,0.100000000095,0.099999999913,0.099999999964,0.099999999889,0.099999999931,0.099999999957,0.100000000029,0.100000000197,0.099999999894,0.100000000131
106,0.100000000130,0.099999999880,0.099999999951,0.099999999846,0.099999999905,0.099999999940,0.100000000040,0.100000000272,0.099999999853,0.100000000181
107,0.100000000144,0.099999999868,0.099999999946,0.099999999831,0.099999999895,0.099999999934,0.100000000045,0.100000000300,0.099999999838,0.100000000200
108,0.100000000091,0.099999999916,0.099999999966,0.099999999892,0.099999999934,0.099999999958,0.100000000029,0.100000000190,0.099999999897,0.100000000127
109,0.100000000148,0.099999999864,0.099999999944,0.099999999826,0.099999999892,0.099999999932,0.100000000046,0.100000000308,0.099999999834,0.100000000206
